iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
46,0.02374577522277832,-12.644226207829355,0.0029253132192079284,AW,2.735984414999136e-05,2.590562741220076,-0.0029253132192079284,AFW
47,0.024118900299072266,-12.644226247847412,0.0027790316770445883,AW,2.4550592384688893e-05,2.5905164739767708,-0.0027790316770445883,AFW
48,0.024376869201660156,-12.64422628196085,0.0027571871759960592,AW,2.463929362856908e-05,2.590532888082651,-0.0027571871759960592,AFW
49,0.02453780174255371,-12.64422631592842,0.0024561403814286065,AW,2.549695562234851e-05,2.5905241750517205,-0.0024561403814286065,AFW
50,0.024698972702026367,-12.644226347240478,0.002339614595205014,AW,2.3580512814072102e-05,2.5905073896722723,-0.002339614595205014,AFW
51,0.024854660034179688,-12.644226374825129,0.0022629199966863606,AW,2.2443309590423574e-05,2.5905117966000883,-0.0022629199966863606,AFW
52,0.02501201629638672,-12.644226400218834,0.0022442321047008024,AW,2.1053962749755297e-05,2.59049623026776,-0.0022442321047008024,AFW
53,0.025171995162963867,-12.644226423843822,0.0019572269011580434,AW,1.9183264139621792e-05,2.590479449743532,-0.0019572269011580434,AFW
54,0.025328874588012695,-12.644226442616828,0.0017392486141211416,FW,1.6860311825228905e-05,2.5904737665146733,-0.0017392486141211416,AFW
55,0.025482892990112305,-12.644226457278965,0.001715051960372166,AW,1.4991839236748574e-05,2.5904742210565024,-0.001715051960372166,AFW
56,0.02589702606201172,-12.644226470134862,0.0017216377040325248,AW,1.6936460188308306e-05,2.590469139041729,-0.0017216377040325248,AFW
57,0.026062726974487305,-12.644226484714075,0.0017493290806379208,AW,1.708292120433662e-05,2.590451909443733,-0.0017493290806379208,AFW
58,0.02622079849243164,-12.644226499655899,0.0015857280601667273,AW,1.5372407403276372e-05,2.5904559226448773,-0.0015857280601667273,AFW
59,0.02637791633605957,-12.644226511844133,0.0014498478937615689,AW,1.4377821968310639e-05,2.5904567451459832,-0.0014498478937615689,AFW
60,0.026616811752319336,-12.64422652226696,0.0014951395697206243,AW,1.4125293581642454e-05,2.5904688999147285,-0.0014951395697206243,AFW
61,0.02713775634765625,-12.644226532826602,0.0014450374861157966,AW,1.4281631527773324e-05,2.5904499357053647,-0.0014450374861157966,AFW
62,0.027570009231567383,-12.644226543145356,0.0012791575056677884,AW,1.2129036388543727e-05,2.5904274626816983,-0.0012791575056677884,AFW
63,0.027974843978881836,-12.644226550902824,0.001274265036081773,FW,1.2209860673862154e-05,2.5904178351057685,-0.001274265036081773,AFW
64,0.02829909324645996,-12.644226558682128,0.0012211945493538767,AW,1.1620416380923161e-05,2.590443259518619,-0.0012211945493538767,AFW
65,0.02869391441345215,-12.644226565777519,0.001121688300508461,FW,1.0615105690963532e-05,2.590426787087861,-0.001121688300508461,AFW
66,0.02905869483947754,-12.644226571730945,0.0011239113794808964,AW,9.812503225988888e-06,2.5904499253670457,-0.0011239113794808964,AFW
67,0.029411792755126953,-12.644226577245131,0.0010619817180305968,FW,8.83026692153776e-06,2.590430415323419,-0.0010619817180305968,AFW
68,0.029771089553833008,-12.644226581933923,0.0010226791501748156,AW,9.389534389874107e-06,2.5904403359784918,-0.0010226791501748156,AFW
69,0.030150890350341797,-12.644226586735158,0.0009967999783875026,AW,1.0084977311319997e-05,2.590429416243108,-0.0009967999783875026,AFW
70,0.03052377700805664,-12.64422659176151,0.0009947878591586024,FW,9.177647639444342e-06,2.5904277598976106,-0.0009947878591586024,AFW
71,0.030873775482177734,-12.64422659632642,0.0009437695221923975,AW,8.909287748654311e-06,2.590427737183125,-0.0009437695221923975,AFW
72,0.03124403953552246,-12.64422660053058,0.0009485348375751074,FW,8.544241620005916e-06,2.5904273147171395,-0.0009485348375751074,AFW
73,0.031459808349609375,-12.644226604582839,0.0009022979144055338,AW,7.6248598364224865e-06,2.590423241821282,-0.0009022979144055338,AFW
74,0.03159976005554199,-12.644226608022777,0.0008691648766863957,AW,9.343713105742404e-06,2.5904147892069878,-0.0008691648766863957,AFW
75,0.03173398971557617,-12.644226612083395,0.0008419832455072024,AW,8.27478471340497e-06,2.5904079162236497,-0.0008419832455072024,AFW
76,0.03186678886413574,-12.644226615567005,0.000863097103348795,AW,8.760333736611284e-06,2.5904035915828523,-0.000863097103348795,AFW
77,0.03200268745422363,-12.644226619347524,0.0007988370993177174,AW,7.868035836219519e-06,2.590410162774458,-0.0007988370993177174,AFW
78,0.0321347713470459,-12.644226622490162,0.0007795163807104016,FW,7.023662169024857e-06,2.5904034817976136,-0.0007795163807104016,AFW
79,0.03226494789123535,-12.644226625227692,0.0007713674439138452,AW,7.497490674916502e-06,2.590414012276114,-0.0007713674439138452,AFW
80,0.03239607810974121,-12.64422662811935,0.000723086991019195,FW,6.752401083320861e-06,2.5904025491972242,-0.000723086991019195,AFW
81,0.0325319766998291,-12.644226630560631,0.0006998876141323801,AW,6.537162913562728e-06,2.5904113854586726,-0.0006998876141323801,AFW
82,0.03266191482543945,-12.64422663284828,0.0006979079344504868,FW,6.026753288925018e-06,2.5904010381299467,-0.0006979079344504868,AFW
83,0.03279590606689453,-12.644226634951336,0.0006640547897717314,AW,6.266087499667344e-06,2.5904064415631396,-0.0006640547897717314,AFW
84,0.0329279899597168,-12.644226637031847,0.0006729093040476614,FW,6.283293023542579e-06,2.590405991181638,-0.0006729093040476614,AFW
85,0.03305983543395996,-12.644226639145888,0.0006554704498951264,AW,5.856812413768327e-06,2.590402169696169,-0.0006554704498951264,AFW
86,0.03319191932678223,-12.644226641065378,0.0006284644693080182,FW,5.737189088740775e-06,2.5904017868755256,-0.0006284644693080182,AFW
87,0.033325910568237305,-12.644226642868183,0.0005977064929078152,AW,5.083532924365171e-06,2.590404864487315,-0.0005977064929078152,AFW
88,0.03345680236816406,-12.644226644387416,0.000581499393242299,FW,5.264563113633753e-06,2.590397808641955,-0.000581499393242299,AFW
89,0.03358793258666992,-12.644226645918085,0.0005672672985352761,AW,5.2462420277880845e-06,2.590397355237739,-0.0005672672985352761,AFW
90,0.033719778060913086,-12.644226647406091,0.0005340353587465346,FW,4.979053880993266e-06,2.5903943888899925,-0.0005340353587465346,AFW
91,0.03385281562805176,-12.644226648735595,0.0005354240485946904,FW,5.815083966078101e-06,2.590400063382295,-0.0005354240485946904,AFW
92,0.03398585319519043,-12.644226650292362,0.0005338531943295394,AW,4.8138036956913855e-06,2.590394588232363,-0.0005338531943295394,AFW
93,0.034117937088012695,-12.644226651577291,0.0005109725975624563,FW,4.991922883989471e-06,2.590395033087022,-0.0005109725975624563,AFW
