iteration,time,f(x),gap,step_type,gamma,grad_norm,dgrad,method
109,0.013726949691772461,-8.854923610686987,0.7640805025203253,FW,0.00783649418800309,14.19751578157269,-0.7640805025203253,FW
110,0.013799190521240234,-8.857917466895568,0.7291391816109016,FW,0.007334567178409242,14.20114545732224,-0.7291391816109016,FW
111,0.013869047164916992,-8.86059142705054,0.6764492541032839,FW,0.007582769696392705,14.201816794832167,-0.6764492541032839,FW
112,0.01394200325012207,-8.863156106503117,0.7451150734098477,FW,0.008313335184192474,14.199234245936028,-0.7451150734098477,FW
113,0.014012813568115234,-8.866253302181144,0.7836182441634454,FW,0.008050583297400313,14.194377472230364,-0.7836182441634454,FW
114,0.014085054397583008,-8.869407594155147,0.732163621617168,FW,0.007337922973973415,14.192760256723302,-0.732163621617168,FW
115,0.014154911041259766,-8.872093874285028,0.7112483496383336,FW,0.00762473766524259,14.192705283661335,-0.7112483496383336,FW
116,0.014224052429199219,-8.874805415325442,0.7115467377979512,FW,0.007192735535637653,14.192637964643522,-0.7115467377979512,FW
117,0.01429295539855957,-8.877364399078555,0.6888575233309754,FW,0.00719153442876259,14.191121161022396,-0.6888575233309754,FW
118,0.01436305046081543,-8.879841370376328,0.7560089251122479,FW,0.007521776901041007,14.18822745409169,-0.7560089251122479,FW
119,0.014434099197387695,-8.882684635611277,0.6630485474984963,FW,0.0076727547772723345,14.18906748200923,-0.6630485474984963,FW
120,0.014505863189697266,-8.885228340066467,0.6856169930988898,FW,0.007611889539865424,14.186847496843068,-0.6856169930988898,FW
121,0.014575958251953125,-8.887837760475525,0.6848753321815771,FW,0.006979617736770363,14.184550601010034,-0.6848753321815771,FW
122,0.014786005020141602,-8.890227844483514,0.6992200311698692,FW,0.007577972423587671,14.188408684475196,-0.6992200311698692,FW
123,0.01494908332824707,-8.89287717954063,0.6761903639163871,FW,0.007182754564960187,14.184550483186822,-0.6761903639163871,FW
124,0.015105962753295898,-8.895305634252225,0.7033155155846419,FW,0.007707947931406778,14.18513511819192,-0.7033155155846419,FW
125,0.015259981155395508,-8.898016193938966,0.6354654930742148,FW,0.00805581223490641,14.185167320069683,-0.6354654930742148,FW
126,0.015417098999023438,-8.900575789285954,0.6810830643695508,FW,0.007910156917515891,14.179630796971615,-0.6810830643695508,FW
127,0.015569925308227539,-8.903269526242472,0.6698312215382083,FW,0.007021815034467596,14.179957849677768,-0.6698312215382083,FW
128,0.015722036361694336,-8.90562124171343,0.6228124518228647,FW,0.006606139336045215,14.18247335152482,-0.6228124518228647,FW
129,0.01587700843811035,-8.907678434631926,0.6855214095502022,FW,0.00673480712726254,14.180957762208315,-0.6855214095502022,FW
130,0.016026973724365234,-8.909986861869383,0.6554480691825167,FW,0.007433879204683763,14.182032232824717,-0.6554480691825167,FW
131,0.01617884635925293,-8.912423122755008,0.6372543183301951,FW,0.0065550453489254925,14.17704066813539,-0.6372543183301951,FW
132,0.016330957412719727,-8.914511738232736,0.6201572928798973,FW,0.006187759976674676,14.173244950959406,-0.6201572928798973,FW
133,0.016486167907714844,-8.916430430470797,0.5918343541771772,FW,0.00630429315643273,14.171880106151129,-0.5918343541771772,FW
134,0.016633033752441406,-8.918295979105192,0.6291653305859639,FW,0.007233706241957319,14.172589271019262,-0.6291653305859639,FW
135,0.01671004295349121,-8.920571577694728,0.6549684649975224,FW,0.006798759828899818,14.173034693016277,-0.6549684649975224,FW
136,0.016781091690063477,-8.922798064339242,0.6064179173304427,FW,0.00610449961029208,14.170614621899231,-0.6064179173304427,FW
137,0.016854047775268555,-8.924649003309247,0.6061922729771414,FW,0.006706333516436365,14.170483611525269,-0.6061922729771414,FW
138,0.016925811767578125,-8.926681667088085,0.6062227125480312,FW,0.006607008340365006,14.171731671417783,-0.6062227125480312,FW
139,0.016997098922729492,-8.92868432634705,0.5963933384419818,FW,0.006898698391447938,14.17252339568769,-0.5963933384419818,FW
140,0.0170748233795166,-8.930741495229338,0.6169401280048785,FW,0.0065126810267232774,14.169484490474147,-0.6169401280048785,FW
141,0.017174959182739258,-8.932750462362476,0.6061120725071909,FW,0.006743205252596178,14.16813097613268,-0.6061120725071909,FW
142,0.017358064651489258,-8.934794031417972,0.5753001030643219,FW,0.0060968723632542484,14.16684903974018,-0.5753001030643219,FW
143,0.017512798309326172,-8.936547797067444,0.6186878505775458,FW,0.006529612894333432,14.169973940108509,-0.6186878505775458,FW
144,0.017667055130004883,-8.938567693150807,0.5883792868287734,FW,0.007341710820098286,14.167755410161565,-0.5883792868287734,FW
145,0.017820119857788086,-8.940727548439012,0.5976368351122283,FW,0.006535773356799218,14.16432618902538,-0.5976368351122283,FW
146,0.01797199249267578,-8.942680557890995,0.5835253733768571,FW,0.0059204850981780036,14.161182628214123,-0.5835253733768571,FW
147,0.01812291145324707,-8.944407934529744,0.5642159787781671,FW,0.005343403067819984,14.162845607960728,-0.5642159787781671,FW
148,0.01827406883239746,-8.9459153512257,0.5752530144849863,FW,0.006251925036301379,14.164393332359921,-0.5752530144849863,FW
149,0.01842808723449707,-8.947713570587434,0.5800909747016422,FW,0.006411127874379813,14.16320021680897,-0.5800909747016422,FW
150,0.018580913543701172,-8.94957308929623,0.5666015254177148,FW,0.006238274700782239,14.161202729940625,-0.5666015254177148,FW
151,0.018744945526123047,-8.951340397276946,0.5390232315405225,FW,0.005463975612344479,14.16409993151253,-0.5390232315405225,FW
152,0.0189208984375,-8.952813002172759,0.5480468618160259,FW,0.005738090592369619,14.164192972228882,-0.5480468618160259,FW
153,0.019025802612304688,-8.954385373443735,0.5504371012890188,FW,0.005282820700094148,14.163146407041909,-0.5504371012890188,FW
154,0.019122838973999023,-8.95583930370014,0.542746957557507,FW,0.005693063089335509,14.165439656784773,-0.542746957557507,FW
155,0.019220829010009766,-8.957384250035602,0.5666359313384438,FW,0.005951152440862937,14.164573691111215,-0.5666359313384438,FW
156,0.019395112991333008,-8.959070318438526,0.5194136257256948,FW,0.005276271088731545,14.164736052225626,-0.5194136257256948,FW
157,0.01959705352783203,-8.96044060198678,0.5386052918113474,FW,0.005643256263331028,14.164909284947289,-0.5386052918113474,FW
158,0.019974946975708008,-8.961960345830025,0.5744755519093395,FW,0.006652786123496575,14.16197511632871,-0.5744755519093395,FW
159,0.02033710479736328,-8.963871277320036,0.5292321518664902,FW,0.0057644992463729726,14.15762691148477,-0.5292321518664902,FW
160,0.020531892776489258,-8.965396656490336,0.5152498348064927,FW,0.005601914848076293,14.149457057849542,-0.5152498348064927,FW
161,0.02063894271850586,-8.966839849340369,0.5007668758930647,FW,0.0052938014271327145,14.154761333292278,-0.5007668758930647,FW
162,0.020737886428833008,-8.9681653295415,0.5312300118622122,FW,0.00567430826788824,14.156941704529515,-0.5312300118622122,FW
163,0.020837068557739258,-8.969672510965731,0.5250762123851381,FW,0.006312879669228764,14.159663803395219,-0.5250762123851381,FW
164,0.02098703384399414,-8.97132988243871,0.5493221608245888,FW,0.006402984688320162,14.154791688139955,-0.5493221608245888,FW
165,0.02110576629638672,-8.97308853313107,0.5361136446983527,FW,0.005715450431260941,14.14952749095367,-0.5361136446983527,FW
166,0.02121281623840332,-8.974620598611963,0.5327516730519142,FW,0.006321408051265415,14.146058242382585,-0.5327516730519142,FW
